BANDEIRA;TIPO_VENDA;TIPO_VENDA_AJUSTADA;ANO_FABRICACAO;ANO_MODELO;COMBUSTIVEL;COMBUSTIVEL_AGREGADO;FAMILY;MODELO_VERSAO;RENAVAN;PRODUCT SEGMENT NEOCOM;Ano;Mes;TIV;Nome AOP;Município
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Foz do Iguaçu;Santa Terezinha de Itaipu
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;2;Goiânia;Goiânia
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Goiânia;Inhumas
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Guarapuava;Laranjeiras do Sul
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;João Pessoa;Lucena
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Juiz de Fora;Dona Eusébia
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Limeira;Santa Gertrudes
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Londrina;Londrina
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Maceió;Maceió
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;3;Manaus;Manaus
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;2;Maringá;Maringá
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Novo Hamburgo;Novo Hamburgo
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Passo Fundo;Passo Fundo
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Passos;São Sebastião do Paraíso
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;2;Poços de Caldas;Guaxupé
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Porto Alegre;Barão do Triunfo
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;2;Porto Alegre;Porto Alegre
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Porto Alegre;Viamão
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;2;Recife;Recife
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Rio de Janeiro;Rio de Janeiro
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Santos;Praia Grande
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;São José dos Campos;Campos do Jordão
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Sete Lagoas;Matozinhos
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Sobral;Acaraú
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Teixeira de Freitas;Eunápolis
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Uberaba;Araxá
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Varginha;Baependi
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Varginha;São Lourenço
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER 12T A PR;100194;SUV B;2026;maio;1;Varginha;Varginha
GM;DIRETA;DIRETA;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;João Pessoa;João Pessoa
GM;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Chapecó;Cunha Porã
GM;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Curitiba;Curitiba
GM;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Novo Hamburgo;Maratá
GM;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Patos de Minas;Patrocínio
GM;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Ponta Grossa;Ponta Grossa
GM;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;São Luís;Codó
GM;VAREJO;VAREJO;2025;2025;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Campinas;Indaiatuba
GM;VAREJO;VAREJO;2025;2025;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Cascavel;Umuarama
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Aracaju;Propriá
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;2;Belém;Belém
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Blumenau;Gaspar
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Bragança Paulista;Serra Negra
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Brasília;Brasília
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Campinas;Americana
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Campinas;Holambra
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Campinas;Indaiatuba
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Campo Grande;Campo Grande
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Cascavel;Cascavel
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Caxias do Sul;Nova Pádua
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Colatina;Jaguaré
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Curitiba;Curitiba
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Curitiba;São José dos Pinhais
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Dourados;Sete Quedas
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;2;Fortaleza;Fortaleza
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Fortaleza;São Gonçalo do Amarante
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Foz do Iguaçu;Foz do Iguaçu
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Goiânia;Goiânia
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Guarapuava;Francisco Beltrão
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Guarapuava;Pinhão
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Guarapuava;Prudentópolis
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;2;João Pessoa;João Pessoa
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Londrina;Cornélio Procópio
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;6;Manaus;Manaus
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Mossoró;Mossoró
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Natal;Natal
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Novo Hamburgo;Novo Hamburgo
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Novo Hamburgo;São Leopoldo
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Passos;São Tomás de Aquino
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Petrolina;Petrolina
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Poços de Caldas;Poços de Caldas
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;2;Porto Alegre;Porto Alegre
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;2;Recife;Olinda
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;2;Recife;Recife
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Rio Branco;Rio Branco
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Salvador;Salvador
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Santos;Bertioga
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;São José do Rio Preto;Barretos
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;2;São José dos Campos;São José dos Campos
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;São Luís;São João Batista
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;São Paulo;Vargem Grande Paulista
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Sorocaba;Sorocaba
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Sorocaba;Votorantim
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Teresina;Teresina
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Uberaba;Araxá
GM;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;2;Uberaba;Uberaba
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Barra Mansa;Angra dos Reis
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Chapecó;Chapecó
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Cuiabá;Cuiabá
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Curitiba;Campo do Tenente
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;2;Goiânia;Goiânia
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Jaboticabal;Jaboticabal
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;João Pessoa;João Pessoa
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Joinville;Araquari
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Joinville;Jaraguá do Sul
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Joinville;Joinville
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Patos;Uiraúna
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Rondonópolis;Rondonópolis
GM;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;TRACKER;I/CHEV TRACKER T A LT;100197;SUV B;2026;maio;1;Uberaba;Araxá
BMW;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I SPORT GP FLEX;100210;CAR C SEDAN;2026;maio;1;Uberaba;Uberaba
BMW;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I SPORT GP FLEX;100210;CAR C SEDAN;2026;maio;3;Rio de Janeiro;Rio de Janeiro
BMW;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I SPORT GP FLEX;100210;CAR C SEDAN;2026;maio;1;Salvador;Salvador
BMW;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I SPORT GP FLEX;100210;CAR C SEDAN;2026;maio;1;São Luís;Pindaré-Mirim
BMW;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I SPORT GP FLEX;100210;CAR C SEDAN;2026;maio;1;Caruaru;Palmares
BMW;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;3;Belo Horizonte;Belo Horizonte
BMW;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;1;Brasília;Brasília
BMW;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;1;Campinas;Campinas
BMW;DIRETA;DIRETA;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;2;São Paulo;São Bernardo do Campo
BMW;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;1;Campinas;Vinhedo
BMW;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;1;Feira de Santana;Santo Antônio de Jesus
BMW;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;1;Fortaleza;Fortaleza
BMW;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;1;Salvador;Camaçari
BMW;VAREJO;VAREJO;2025;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;1;São José dos Campos;São José dos Campos
BMW;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;1;Anápolis;Anápolis
BMW;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;1;Aracaju;Propriá
BMW;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;1;Araçatuba;Birigui
BMW;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;2;Belém;Belém
BMW;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;1;Blumenau;Blumenau
BMW;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;3;Brasília;Brasília
BMW;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;1;Campinas;Itatiba
BMW;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;1;Campinas;Paulínia
BMW;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;1;Campo Grande;Campo Grande
BMW;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;1;Caxias do Sul;Veranópolis
BMW;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;1;Fortaleza;Fortaleza
BMW;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;1;Goiânia;Goiânia
BMW;VAREJO;VAREJO;2026;2026;ÁLCOOL/GASOLINA;FLEX/ÁLCOOL/GASOLINA;320;BMW/320I M SPORT FLEX;100211;CAR C SEDAN;2026;maio;1;Itajaí;Itajaí
